n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
30,16,720.9632568359375,27.67258644104004,47.99966812133789,645.291015625
30,17,740.1824340820312,28.077123641967773,53.57569885253906,658.5296020507812
30,18,779.2772216796875,23.124160766601562,47.911163330078125,708.241943359375
30,19,755.0559692382812,27.36655616760254,46.86629867553711,680.8231201171875
30,20,723.9727783203125,25.886829376220703,48.40867233276367,649.67724609375
30,21,738.9103393554688,26.778635025024414,40.98237991333008,671.1492919921875
30,22,748.3509521484375,32.74381637573242,45.12098693847656,670.4862060546875
30,23,713.70263671875,18.782039642333984,47.73418045043945,647.1864013671875
30,24,718.9605712890625,23.716297149658203,53.44328308105469,641.801025390625
30,25,728.213134765625,23.862592697143555,46.09640884399414,658.2540893554688
30,26,710.4157104492188,31.038341522216797,46.99882507324219,632.3785400390625
30,27,730.504638671875,24.249298095703125,45.721927642822266,660.5333862304688
30,28,712.2617797851562,26.295499801635742,41.35331726074219,644.6129760742188
30,29,695.3973999023438,22.35451889038086,49.50346374511719,623.5394287109375
30,30,682.176513671875,25.332700729370117,47.0384407043457,609.8053588867188
30,31,717.7554931640625,27.575519561767578,43.73894119262695,646.4410400390625
30,32,719.4342651367188,30.855669021606445,52.669559478759766,635.9090576171875
30,33,695.7272338867188,22.600234985351562,44.05601501464844,629.0709838867188
30,34,717.2175903320312,23.64548110961914,40.51359176635742,653.0585327148438
30,35,739.15234375,29.9940242767334,49.02750015258789,660.130859375
30,36,720.1378784179688,27.613582611083984,55.254215240478516,637.2700805664062
30,37,684.9324951171875,26.17238426208496,37.37278747558594,621.3873291015625
30,38,745.1031494140625,21.10601234436035,45.51806640625,678.4790649414062
30,39,690.4111328125,24.83251190185547,45.74130630493164,619.8372802734375
30,40,710.006591796875,24.80603790283203,50.52536392211914,634.6752319335938
30,41,706.636962890625,23.03595542907715,45.3208122253418,638.2802124023438
30,42,727.9839477539062,27.790552139282227,50.79193878173828,649.4014282226562
30,43,764.6204223632812,25.77767562866211,53.2961311340332,685.546630859375
30,44,701.3175659179688,25.120807647705078,46.57190704345703,629.6248779296875
30,45,718.6336669921875,28.182174682617188,42.52094650268555,647.9305419921875
30,46,683.751220703125,23.715839385986328,44.895084381103516,615.1403198242188
30,47,722.2431030273438,24.808435440063477,49.71190643310547,647.7227783203125
30,48,686.0219116210938,28.264949798583984,43.33025360107422,614.4267578125
